txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,revenue_percent,revenue
1463,72,2026-01-03,2026,1,UPI,3697.21,0.005,18.486050000000002
1464,73,2025-10-05,2025,10,UPI,4153.64,0.005,20.768200000000004
1465,73,2026-01-17,2026,1,CARD,2691.95,0.012,32.303399999999996
1466,73,2025-10-22,2025,10,UPI,399.55,0.005,1.9977500000000001
1467,73,2026-01-04,2026,1,CARD,3519.91,0.012,42.23892
1468,73,2026-01-19,2026,1,UPI,3030.65,0.005,15.15325
1469,73,2026-01-07,2026,1,UPI,1251.23,0.005,6.25615
1470,73,2026-01-04,2026,1,UPI,4345.38,0.005,21.7269
1471,73,2026-01-17,2026,1,UPI,194.86,0.005,0.9743
1472,73,2025-10-01,2025,10,CARD,3962.37,0.012,47.54844
1473,73,2025-10-22,2025,10,CARD,2356.18,0.012,28.27416
1474,73,2025-10-01,2025,10,UPI,1869.91,0.005,9.34955
1475,73,2025-10-06,2025,10,CARD,2249.24,0.012,26.990879999999997
1476,73,2025-11-11,2025,11,UPI,462.37,0.005,2.31185
1477,73,2025-11-10,2025,11,UPI,669.36,0.005,3.3468
1478,73,2025-10-12,2025,10,CARD,2352.23,0.012,28.226760000000002
1479,73,2025-10-25,2025,10,CARD,2565.01,0.012,30.780120000000004
1480,73,2025-12-05,2025,12,CARD,864.1,0.012,10.369200000000001
1481,73,2025-10-18,2025,10,UPI,2605.96,0.005,13.0298
1482,73,2025-11-14,2025,11,UPI,762.79,0.005,3.8139499999999997
1483,73,2025-12-27,2025,12,CARD,2782.24,0.012,33.38688
1484,73,2025-12-16,2025,12,UPI,2875.21,0.005,14.376050000000001
1485,73,2025-11-29,2025,11,CARD,3987.45,0.012,47.849399999999996
1486,73,2025-12-03,2025,12,UPI,2467.1,0.005,12.3355
1487,74,2025-12-21,2025,12,UPI,546.22,0.005,2.7311
1488,74,2026-01-20,2026,1,CARD,4802.85,0.012,57.63420000000001
1489,74,2025-11-19,2025,11,CARD,4167.85,0.012,50.0142
1490,74,2025-12-27,2025,12,UPI,1387.28,0.005,6.9364
1491,74,2025-10-02,2025,10,CARD,4955.93,0.012,59.471160000000005
1492,74,2025-12-17,2025,12,CARD,1453.5,0.012,17.442
1493,74,2026-01-27,2026,1,UPI,2348.01,0.005,11.740050000000002
1494,74,2025-11-30,2025,11,CARD,2253.46,0.012,27.041520000000002
1495,74,2025-12-22,2025,12,UPI,1733.85,0.005,8.66925
1496,74,2025-11-20,2025,11,UPI,4798.18,0.005,23.990900000000003
1497,74,2026-01-15,2026,1,UPI,1019.99,0.005,5.09995
1498,74,2025-11-21,2025,11,CARD,4659.68,0.012,55.916160000000005
1499,74,2025-10-19,2025,10,UPI,4094.83,0.005,20.47415
1500,74,2025-11-29,2025,11,UPI,607.39,0.005,3.03695
1501,74,2026-01-26,2026,1,UPI,1397.86,0.005,6.9893
1502,74,2025-12-23,2025,12,CARD,2966.12,0.012,35.59344
1503,74,2025-11-11,2025,11,CARD,1257.26,0.012,15.08712
1504,74,2025-12-06,2025,12,UPI,480.24,0.005,2.4012000000000002
1505,74,2025-12-11,2025,12,UPI,4621.05,0.005,23.10525
1506,74,2025-11-27,2025,11,UPI,4470.85,0.005,22.354250000000004
1507,74,2025-12-22,2025,12,UPI,3504.93,0.005,17.52465
1508,75,2026-01-09,2026,1,CARD,3022.19,0.012,36.26628
1509,75,2025-12-19,2025,12,CARD,3308.86,0.012,39.706320000000005
1510,75,2026-01-09,2026,1,UPI,2449.68,0.005,12.2484
1511,75,2026-01-27,2026,1,UPI,1464.37,0.005,7.3218499999999995
1512,75,2025-12-05,2025,12,UPI,1750.45,0.005,8.75225
1513,75,2026-01-29,2026,1,UPI,1703.69,0.005,8.51845
1514,75,2026-01-26,2026,1,UPI,2055.78,0.005,10.278900000000002
1515,75,2025-11-18,2025,11,CARD,2683.66,0.012,32.20392
1516,75,2025-11-01,2025,11,UPI,3072.73,0.005,15.36365
1517,75,2025-10-18,2025,10,CARD,1032.52,0.012,12.39024
1518,75,2025-10-02,2025,10,UPI,4764.61,0.005,23.82305
1519,75,2025-12-08,2025,12,UPI,2795.13,0.005,13.975650000000002
1520,76,2025-11-09,2025,11,CARD,3757.42,0.012,45.089040000000004
1521,76,2025-11-22,2025,11,UPI,864.61,0.005,4.32305
1522,76,2025-10-05,2025,10,UPI,2675.9,0.005,13.3795
1523,76,2025-11-07,2025,11,UPI,3957.89,0.005,19.78945
1524,76,2025-10-04,2025,10,CARD,4769.43,0.012,57.233160000000005
1525,76,2025-12-08,2025,12,UPI,3044.28,0.005,15.221400000000001
1526,76,2025-10-07,2025,10,CARD,2892.22,0.012,34.70664
1527,76,2025-10-13,2025,10,UPI,3237.64,0.005,16.1882
1528,76,2026-01-12,2026,1,UPI,2384.99,0.005,11.924949999999999
1529,76,2025-11-24,2025,11,CARD,4344.42,0.012,52.13304
1530,76,2025-12-18,2025,12,UPI,4250.45,0.005,21.25225
1531,76,2025-11-05,2025,11,CARD,1836.68,0.012,22.04016
1532,76,2025-10-14,2025,10,CARD,2740.33,0.012,32.88396
1533,76,2025-12-09,2025,12,UPI,3686.98,0.005,18.4349
1534,76,2025-11-25,2025,11,CARD,3358.45,0.012,40.3014
1535,76,2025-11-17,2025,11,CARD,2535.88,0.012,30.430560000000003
1536,77,2026-01-17,2026,1,UPI,2944.44,0.005,14.7222
1537,77,2026-01-19,2026,1,CARD,4740.9,0.012,56.8908
1538,77,2025-12-26,2025,12,UPI,4766.57,0.005,23.83285
1539,77,2025-10-28,2025,10,UPI,4729.6,0.005,23.648000000000003
1540,77,2025-12-16,2025,12,CARD,2855.17,0.012,34.26204
1541,77,2025-11-03,2025,11,CARD,4011.68,0.012,48.14016
1542,77,2026-01-23,2026,1,UPI,1905.76,0.005,9.5288
1543,77,2026-01-07,2026,1,CARD,4891.38,0.012,58.696560000000005
1544,77,2026-01-23,2026,1,UPI,3285.0,0.005,16.425
1545,77,2025-12-27,2025,12,UPI,3585.13,0.005,17.92565
1546,77,2025-12-25,2025,12,UPI,3696.4,0.005,18.482
1547,77,2025-12-14,2025,12,CARD,2766.83,0.012,33.20196
1548,77,2025-10-17,2025,10,UPI,686.62,0.005,3.4331
1549,77,2025-11-11,2025,11,UPI,2001.53,0.005,10.00765
1550,77,2025-12-01,2025,12,CARD,2496.76,0.012,29.961120000000005
1551,77,2026-01-11,2026,1,CARD,3797.99,0.012,45.57588
1552,77,2025-10-24,2025,10,UPI,3470.2,0.005,17.351
1553,77,2025-11-17,2025,11,CARD,3014.26,0.012,36.17112
1554,77,2025-12-01,2025,12,CARD,3257.09,0.012,39.085080000000005
1555,77,2025-11-20,2025,11,CARD,3303.49,0.012,39.64188
1556,77,2025-11-20,2025,11,UPI,3486.07,0.005,17.43035
1557,77,2026-01-22,2026,1,UPI,795.86,0.005,3.9793000000000003
1558,77,2025-12-10,2025,12,CARD,3158.84,0.012,37.90608
1559,77,2025-12-23,2025,12,UPI,2610.85,0.005,13.05425
1560,78,2026-01-21,2026,1,UPI,225.27,0.005,1.1263500000000002
1561,78,2026-01-26,2026,1,CARD,2914.07,0.012,34.96884
1562,78,2025-10-23,2025,10,UPI,3376.9,0.005,16.8845
1563,78,2025-11-06,2025,11,UPI,2100.44,0.005,10.5022
1564,78,2026-01-08,2026,1,CARD,613.24,0.012,7.35888
1565,78,2026-01-25,2026,1,CARD,4566.89,0.012,54.80268
1566,78,2026-01-02,2026,1,CARD,2571.38,0.012,30.85656
1567,78,2025-10-04,2025,10,CARD,3244.44,0.012,38.93328
1568,78,2026-01-19,2026,1,CARD,3585.87,0.012,43.03044
1569,78,2025-10-27,2025,10,CARD,1012.61,0.012,12.15132
1570,78,2025-12-19,2025,12,UPI,2089.31,0.005,10.44655
1571,78,2025-11-02,2025,11,CARD,1656.52,0.012,19.87824
1572,78,2025-10-15,2025,10,CARD,1198.63,0.012,14.383560000000001
1573,78,2025-12-05,2025,12,UPI,703.5,0.005,3.5175
1574,78,2025-12-12,2025,12,CARD,2277.01,0.012,27.324120000000004
1575,78,2026-01-24,2026,1,UPI,2188.77,0.005,10.94385
1576,78,2025-12-08,2025,12,UPI,888.35,0.005,4.44175
1577,78,2026-01-08,2026,1,UPI,2062.92,0.005,10.3146
1578,78,2025-11-18,2025,11,CARD,2167.82,0.012,26.013840000000002
1579,78,2025-10-08,2025,10,UPI,2817.04,0.005,14.0852
1580,78,2026-01-15,2026,1,CARD,4940.14,0.012,59.28168000000001
1581,78,2025-11-28,2025,11,CARD,4824.9,0.012,57.898799999999994
1582,78,2026-01-15,2026,1,UPI,395.04,0.005,1.9752
1583,78,2026-01-15,2026,1,UPI,665.58,0.005,3.3279
1584,78,2025-10-18,2025,10,CARD,755.41,0.012,9.064919999999999
1585,78,2025-12-22,2025,12,UPI,797.44,0.005,3.9872000000000005
1586,78,2025-10-16,2025,10,UPI,1774.11,0.005,8.87055
1587,79,2025-10-13,2025,10,UPI,1909.92,0.005,9.5496
1588,79,2025-10-04,2025,10,UPI,4484.55,0.005,22.42275
1589,79,2025-12-21,2025,12,UPI,530.64,0.005,2.6532
1590,79,2025-11-08,2025,11,UPI,4002.41,0.005,20.01205
1591,79,2025-11-29,2025,11,CARD,740.82,0.012,8.889840000000001
1592,79,2025-10-04,2025,10,UPI,4937.09,0.005,24.685450000000003
1593,79,2025-12-04,2025,12,UPI,4055.86,0.005,20.279300000000003
1594,79,2025-12-14,2025,12,CARD,1048.58,0.012,12.58296
1595,79,2026-01-28,2026,1,UPI,4447.31,0.005,22.23655
1596,79,2026-01-19,2026,1,UPI,1409.49,0.005,7.04745
1597,79,2025-10-19,2025,10,CARD,1046.52,0.012,12.55824
1598,80,2025-11-09,2025,11,CARD,1014.65,0.012,12.1758
1599,80,2026-01-29,2026,1,CARD,3382.54,0.012,40.59048
1600,80,2025-11-30,2025,11,UPI,3588.95,0.005,17.94475
1601,80,2025-11-03,2025,11,UPI,4853.02,0.005,24.265100000000004
1602,80,2025-10-14,2025,10,UPI,4089.84,0.005,20.4492
1603,80,2025-12-31,2025,12,CARD,2787.32,0.012,33.44784
1604,80,2025-11-20,2025,11,CARD,3703.12,0.012,44.43744
1605,80,2025-12-05,2025,12,CARD,4240.0,0.012,50.88
1606,80,2025-10-23,2025,10,CARD,359.18,0.012,4.31016
1607,80,2025-12-16,2025,12,UPI,1037.61,0.005,5.18805
1608,80,2025-12-09,2025,12,UPI,710.79,0.005,3.55395
1609,80,2025-10-20,2025,10,UPI,4776.89,0.005,23.88445
1610,80,2025-11-26,2025,11,UPI,1172.87,0.005,5.86435
1611,80,2026-01-18,2026,1,UPI,2797.28,0.005,13.986400000000001
1612,80,2025-11-16,2025,11,UPI,276.66,0.005,1.3833000000000002
1613,80,2025-11-24,2025,11,CARD,2892.73,0.012,34.71276
1614,80,2026-01-14,2026,1,UPI,4250.53,0.005,21.25265
1615,80,2025-10-07,2025,10,UPI,4864.6,0.005,24.323000000000004
1616,81,2026-01-16,2026,1,CARD,943.31,0.012,11.31972
1617,81,2025-12-27,2025,12,UPI,1549.68,0.005,7.7484
1618,81,2026-01-15,2026,1,UPI,2575.64,0.005,12.8782
1619,81,2026-01-03,2026,1,CARD,4232.41,0.012,50.78892
1620,81,2026-01-10,2026,1,CARD,2753.32,0.012,33.039840000000005
1621,81,2025-12-07,2025,12,UPI,262.54,0.005,1.3127000000000002
1622,81,2025-12-13,2025,12,UPI,121.49,0.005,0.6074499999999999
1623,81,2025-11-18,2025,11,UPI,2695.19,0.005,13.475950000000001
1624,81,2025-12-28,2025,12,UPI,3547.01,0.005,17.73505
1625,81,2025-11-21,2025,11,UPI,4065.24,0.005,20.3262
1626,81,2025-10-09,2025,10,CARD,4214.36,0.012,50.57232
1627,81,2025-12-25,2025,12,UPI,4615.44,0.005,23.077199999999998
1628,81,2025-10-15,2025,10,UPI,3178.41,0.005,15.89205
1629,81,2025-11-16,2025,11,UPI,602.02,0.005,3.0101
1630,81,2025-10-01,2025,10,CARD,4248.9,0.012,50.986799999999995
1631,81,2025-11-17,2025,11,CARD,738.63,0.012,8.86356
1632,81,2026-01-05,2026,1,UPI,2978.64,0.005,14.8932
1633,81,2025-11-29,2025,11,UPI,3280.48,0.005,16.4024
1634,81,2025-12-04,2025,12,CARD,212.59,0.012,2.5510800000000002
1635,82,2025-12-26,2025,12,UPI,4552.52,0.005,22.762600000000003
1636,82,2025-11-18,2025,11,CARD,3978.49,0.012,47.74188
1637,82,2026-01-14,2026,1,UPI,2471.88,0.005,12.3594
1638,82,2025-12-28,2025,12,CARD,3843.73,0.012,46.12476
1639,82,2025-11-05,2025,11,CARD,3949.32,0.012,47.39184
1640,82,2025-11-06,2025,11,UPI,2933.89,0.005,14.66945
1641,82,2025-11-17,2025,11,UPI,1267.11,0.005,6.33555
1642,82,2025-11-04,2025,11,UPI,944.95,0.005,4.72475
1643,82,2025-11-04,2025,11,UPI,2876.95,0.005,14.384749999999999
1644,82,2025-11-23,2025,11,UPI,3272.14,0.005,16.3607
1645,82,2026-01-12,2026,1,CARD,1469.29,0.012,17.63148
1646,82,2026-01-24,2026,1,UPI,4706.57,0.005,23.53285
1647,82,2025-12-12,2025,12,CARD,181.93,0.012,2.18316
1648,82,2026-01-29,2026,1,CARD,4257.7,0.012,51.0924
1649,82,2025-11-26,2025,11,CARD,787.19,0.012,9.446280000000002
1650,82,2025-12-24,2025,12,UPI,3697.43,0.005,18.48715
1651,82,2025-10-15,2025,10,UPI,4825.45,0.005,24.12725
1652,82,2026-01-11,2026,1,UPI,1606.94,0.005,8.0347
1653,82,2025-12-27,2025,12,CARD,3032.8,0.012,36.393600000000006
1654,82,2025-12-12,2025,12,UPI,821.23,0.005,4.10615
1655,82,2025-11-17,2025,11,UPI,1586.74,0.005,7.9337
1656,82,2025-10-19,2025,10,UPI,2453.4,0.005,12.267000000000001
1657,82,2025-12-22,2025,12,UPI,2194.91,0.005,10.974549999999999
1658,82,2025-12-02,2025,12,UPI,3943.73,0.005,19.71865
1659,82,2025-11-22,2025,11,CARD,641.75,0.012,7.7010000000000005
1660,82,2025-10-13,2025,10,UPI,1285.01,0.005,6.42505
1661,82,2025-12-04,2025,12,CARD,2486.35,0.012,29.836199999999998
1662,83,2026-01-04,2026,1,CARD,3664.73,0.012,43.97676
1663,83,2026-01-11,2026,1,CARD,4242.58,0.012,50.91096
1664,83,2025-12-13,2025,12,CARD,1914.01,0.012,22.96812
1665,83,2026-01-07,2026,1,UPI,706.68,0.005,3.5334
1666,83,2025-11-30,2025,11,UPI,142.01,0.005,0.71005
1667,83,2025-10-28,2025,10,UPI,1496.98,0.005,7.4849000000000006
1668,83,2026-01-02,2026,1,CARD,2889.89,0.012,34.67868
1669,83,2025-12-01,2025,12,CARD,1249.36,0.012,14.99232
1670,83,2026-01-10,2026,1,UPI,4983.56,0.005,24.917800000000003
1671,83,2026-01-13,2026,1,UPI,919.0,0.005,4.595
1672,83,2025-12-25,2025,12,CARD,4717.95,0.012,56.6154
1673,83,2025-12-09,2025,12,UPI,2180.71,0.005,10.903550000000001
1674,83,2025-12-18,2025,12,UPI,384.55,0.005,1.9227500000000002
1675,83,2025-11-10,2025,11,UPI,2236.63,0.005,11.183150000000001
1676,83,2026-01-19,2026,1,UPI,2904.98,0.005,14.5249
1677,83,2025-10-27,2025,10,CARD,991.56,0.012,11.898719999999999
1678,83,2025-11-14,2025,11,UPI,1779.68,0.005,8.8984
1679,83,2025-10-18,2025,10,UPI,1331.83,0.005,6.6591499999999995
1680,83,2026-01-29,2026,1,UPI,608.77,0.005,3.04385
1681,83,2025-11-17,2025,11,UPI,3202.74,0.005,16.0137
1682,83,2025-12-13,2025,12,CARD,3001.28,0.012,36.01536
1683,83,2026-01-01,2026,1,CARD,707.18,0.012,8.48616
1684,83,2025-11-18,2025,11,CARD,1047.74,0.012,12.57288
1685,83,2025-11-12,2025,11,CARD,1933.98,0.012,23.20776
1686,84,2025-10-13,2025,10,UPI,241.67,0.005,1.20835
1687,84,2025-12-17,2025,12,UPI,3030.47,0.005,15.152349999999998
1688,84,2025-12-29,2025,12,UPI,964.03,0.005,4.82015
1689,84,2025-12-24,2025,12,UPI,3818.62,0.005,19.0931
1690,84,2025-11-29,2025,11,CARD,2311.52,0.012,27.73824
1691,84,2025-11-30,2025,11,UPI,1423.49,0.005,7.11745
1692,84,2025-11-28,2025,11,CARD,4487.9,0.012,53.8548
1693,84,2025-10-26,2025,10,UPI,3061.09,0.005,15.30545
1694,84,2026-01-29,2026,1,UPI,1786.54,0.005,8.9327
1695,84,2025-12-13,2025,12,CARD,2931.07,0.012,35.17284
1696,84,2025-10-19,2025,10,UPI,753.87,0.005,3.76935
1697,84,2026-01-20,2026,1,CARD,491.16,0.012,5.8939200000000005
1698,84,2026-01-03,2026,1,UPI,4996.19,0.005,24.98095
1699,84,2025-11-28,2025,11,UPI,3294.03,0.005,16.47015
1700,84,2025-10-18,2025,10,UPI,1016.01,0.005,5.08005
1701,84,2025-11-16,2025,11,UPI,1040.52,0.005,5.2026
1702,84,2025-11-12,2025,11,CARD,3086.84,0.012,37.042080000000006
1703,84,2026-01-20,2026,1,UPI,2504.07,0.005,12.52035
1704,84,2025-10-31,2025,10,UPI,1402.42,0.005,7.0121
1705,84,2025-12-30,2025,12,CARD,4884.26,0.012,58.61112000000001
1706,84,2025-11-23,2025,11,CARD,2698.21,0.012,32.37852
1707,84,2025-10-02,2025,10,UPI,3255.21,0.005,16.27605
1708,84,2025-11-27,2025,11,UPI,2452.52,0.005,12.2626
1709,84,2025-10-12,2025,10,UPI,3277.6,0.005,16.387999999999998
1710,85,2026-01-03,2026,1,UPI,1792.86,0.005,8.9643
1711,85,2026-01-27,2026,1,UPI,399.87,0.005,1.99935
1712,85,2025-11-08,2025,11,CARD,1492.7,0.012,17.9124
1713,85,2025-11-14,2025,11,CARD,846.47,0.012,10.15764
1714,85,2025-11-29,2025,11,CARD,4003.66,0.012,48.04392
1715,85,2025-10-07,2025,10,CARD,1154.67,0.012,13.856040000000002
1716,85,2025-10-15,2025,10,UPI,692.11,0.005,3.46055
1717,85,2025-11-10,2025,11,UPI,396.9,0.005,1.9845
1718,85,2025-10-11,2025,10,CARD,2952.64,0.012,35.43168
1719,85,2025-10-25,2025,10,CARD,2005.03,0.012,24.06036
1720,85,2025-11-20,2025,11,CARD,1365.12,0.012,16.381439999999998
1721,85,2025-10-21,2025,10,CARD,1262.85,0.012,15.1542
1722,85,2025-10-23,2025,10,CARD,3457.09,0.012,41.48508
1723,85,2026-01-09,2026,1,UPI,3443.01,0.005,17.21505
1724,85,2026-01-16,2026,1,UPI,3697.08,0.005,18.4854
1725,85,2025-12-08,2025,12,UPI,2168.4,0.005,10.842
1726,85,2025-11-04,2025,11,UPI,1760.02,0.005,8.8001
1727,86,2025-10-03,2025,10,UPI,3591.56,0.005,17.9578
1728,86,2025-11-19,2025,11,UPI,2423.5,0.005,12.1175
1729,86,2025-11-27,2025,11,CARD,799.28,0.012,9.59136
1730,86,2025-12-14,2025,12,UPI,489.39,0.005,2.44695
1731,86,2025-11-05,2025,11,CARD,3318.82,0.012,39.82584
1732,86,2025-10-29,2025,10,UPI,1830.4,0.005,9.152000000000001
1733,86,2025-11-16,2025,11,UPI,165.95,0.005,0.82975
1734,86,2025-12-24,2025,12,UPI,1203.32,0.005,6.0165999999999995
1735,86,2025-11-22,2025,11,UPI,937.37,0.005,4.68685
1736,86,2026-01-02,2026,1,CARD,4074.28,0.012,48.891360000000006
1737,86,2025-11-24,2025,11,UPI,4101.81,0.005,20.509050000000002
1738,86,2026-01-28,2026,1,CARD,4832.13,0.012,57.98556
1739,86,2025-12-06,2025,12,UPI,4009.76,0.005,20.0488
1740,86,2025-11-22,2025,11,UPI,1128.28,0.005,5.6414
1741,86,2025-10-28,2025,10,CARD,2240.59,0.012,26.88708
1742,86,2025-12-28,2025,12,CARD,1929.73,0.012,23.156760000000002
1743,86,2025-11-22,2025,11,CARD,54.14,0.012,0.64968
1744,86,2026-01-17,2026,1,UPI,3059.26,0.005,15.296300000000002
1745,86,2025-11-19,2025,11,UPI,2951.79,0.005,14.75895
1746,86,2025-11-02,2025,11,CARD,949.59,0.012,11.39508
1747,86,2025-11-12,2025,11,UPI,3299.85,0.005,16.49925
1748,86,2025-10-17,2025,10,CARD,3230.32,0.012,38.76384
1749,86,2025-12-31,2025,12,UPI,1122.08,0.005,5.610399999999999
1750,86,2025-10-20,2025,10,UPI,4362.97,0.005,21.814850000000003
1751,86,2025-12-11,2025,12,CARD,975.28,0.012,11.70336
1752,86,2025-12-15,2025,12,CARD,4087.21,0.012,49.04652
1753,86,2025-11-12,2025,11,UPI,56.31,0.005,0.28155
1754,86,2026-01-11,2026,1,UPI,2255.11,0.005,11.27555
1755,87,2025-12-31,2025,12,UPI,936.29,0.005,4.68145
1756,87,2025-12-13,2025,12,CARD,2679.83,0.012,32.15796
1757,87,2026-01-02,2026,1,UPI,4114.89,0.005,20.574450000000002
1758,87,2025-10-26,2025,10,CARD,381.96,0.012,4.58352
1759,87,2025-11-09,2025,11,UPI,3453.51,0.005,17.26755
1760,87,2025-10-26,2025,10,UPI,4414.7,0.005,22.0735
1761,87,2025-12-12,2025,12,CARD,1226.9,0.012,14.722800000000001
1762,87,2025-11-19,2025,11,UPI,1962.32,0.005,9.8116
1763,87,2025-12-09,2025,12,CARD,3324.79,0.012,39.89748
1764,87,2025-11-23,2025,11,UPI,2644.85,0.005,13.22425
1765,87,2025-11-22,2025,11,UPI,4227.11,0.005,21.13555
1766,87,2025-11-23,2025,11,CARD,2214.97,0.012,26.579639999999998
1767,87,2025-10-18,2025,10,UPI,1295.47,0.005,6.47735
1768,88,2025-12-23,2025,12,CARD,2424.08,0.012,29.08896
1769,88,2025-11-08,2025,11,UPI,4951.63,0.005,24.75815
1770,88,2026-01-23,2026,1,CARD,2514.84,0.012,30.17808
1771,88,2025-12-07,2025,12,CARD,4996.28,0.012,59.95536
1772,88,2025-10-02,2025,10,CARD,1062.5,0.012,12.75
1773,88,2025-12-20,2025,12,CARD,2563.84,0.012,30.766080000000002
1774,88,2025-11-24,2025,11,UPI,4305.2,0.005,21.526
1775,88,2026-01-10,2026,1,CARD,3126.95,0.012,37.523399999999995
1776,88,2025-11-19,2025,11,CARD,3144.08,0.012,37.72896
1777,88,2025-12-05,2025,12,UPI,2662.28,0.005,13.3114
1778,88,2025-12-17,2025,12,UPI,4033.22,0.005,20.1661
1779,88,2026-01-26,2026,1,CARD,1939.04,0.012,23.26848
1780,88,2026-01-19,2026,1,CARD,4510.91,0.012,54.130919999999996
1781,88,2025-12-16,2025,12,UPI,2620.81,0.005,13.10405
1782,88,2026-01-18,2026,1,CARD,804.27,0.012,9.65124
1783,88,2025-12-26,2025,12,UPI,4236.36,0.005,21.1818
1784,88,2025-11-08,2025,11,UPI,1778.94,0.005,8.8947
1785,88,2025-11-19,2025,11,CARD,2903.97,0.012,34.84764
1786,88,2025-10-25,2025,10,UPI,4490.92,0.005,22.4546
1787,88,2026-01-08,2026,1,CARD,1973.65,0.012,23.6838
1788,88,2026-01-11,2026,1,UPI,286.26,0.005,1.4313
1789,89,2025-12-04,2025,12,CARD,3891.1,0.012,46.6932
1790,89,2025-10-22,2025,10,UPI,3903.64,0.005,19.5182
1791,89,2025-10-22,2025,10,CARD,1755.13,0.012,21.06156
1792,89,2026-01-11,2026,1,UPI,4835.4,0.005,24.177
1793,89,2026-01-21,2026,1,UPI,471.31,0.005,2.35655
1794,89,2026-01-08,2026,1,CARD,4138.1,0.012,49.6572
1795,89,2025-10-11,2025,10,CARD,946.12,0.012,11.35344
1796,89,2025-10-30,2025,10,CARD,3622.0,0.012,43.464
1797,89,2025-11-09,2025,11,UPI,2671.32,0.005,13.3566
1798,89,2025-12-30,2025,12,CARD,2376.27,0.012,28.515240000000002
1799,89,2026-01-15,2026,1,UPI,1096.37,0.005,5.48185
1800,89,2026-01-27,2026,1,CARD,2192.84,0.012,26.31408
1801,89,2025-12-12,2025,12,CARD,2742.51,0.012,32.910120000000006
1802,89,2026-01-01,2026,1,CARD,4505.38,0.012,54.06456
1803,89,2025-12-30,2025,12,CARD,2000.94,0.012,24.011280000000003
1804,89,2025-11-16,2025,11,UPI,2467.62,0.005,12.338099999999999
1805,89,2025-12-18,2025,12,CARD,964.96,0.012,11.57952
1806,89,2025-10-29,2025,10,UPI,792.06,0.005,3.9602999999999997
1807,89,2025-11-21,2025,11,UPI,2522.45,0.005,12.61225
1808,89,2025-10-08,2025,10,UPI,3359.24,0.005,16.7962
1809,89,2026-01-20,2026,1,CARD,2352.11,0.012,28.225320000000004
1810,89,2025-11-19,2025,11,CARD,407.34,0.012,4.8880799999999995
1811,89,2025-11-10,2025,11,UPI,3913.9,0.005,19.5695
1812,89,2026-01-22,2026,1,CARD,2176.52,0.012,26.11824
1813,89,2026-01-06,2026,1,UPI,3285.36,0.005,16.4268
1814,89,2025-10-10,2025,10,CARD,3351.58,0.012,40.21896
1815,89,2025-11-04,2025,11,CARD,1846.07,0.012,22.15284
1816,89,2025-11-25,2025,11,CARD,1090.41,0.012,13.084920000000002
1817,90,2025-12-20,2025,12,CARD,1065.56,0.012,12.786719999999999
1818,90,2025-12-12,2025,12,UPI,3046.34,0.005,15.231700000000002
1819,90,2025-11-15,2025,11,UPI,2731.01,0.005,13.655050000000001
1820,90,2026-01-01,2026,1,UPI,3492.99,0.005,17.464949999999998
1821,90,2025-11-30,2025,11,CARD,2244.9,0.012,26.9388
1822,90,2025-12-13,2025,12,CARD,3737.06,0.012,44.84472
1823,90,2025-10-19,2025,10,CARD,3715.67,0.012,44.58804
1824,90,2025-11-03,2025,11,UPI,594.1,0.005,2.9705000000000004
1825,90,2026-01-16,2026,1,CARD,1891.49,0.012,22.69788
1826,90,2025-12-10,2025,12,CARD,248.45,0.012,2.9814
1827,90,2026-01-29,2026,1,UPI,4005.07,0.005,20.02535
1828,91,2026-01-19,2026,1,UPI,2876.91,0.005,14.384549999999999
1829,91,2025-12-27,2025,12,UPI,4610.38,0.005,23.0519
1830,91,2026-01-14,2026,1,CARD,4843.77,0.012,58.125240000000005
1831,91,2025-12-20,2025,12,CARD,3732.05,0.012,44.784600000000005
1832,91,2025-11-16,2025,11,UPI,3658.38,0.005,18.291900000000002
1833,91,2025-12-22,2025,12,UPI,1924.68,0.005,9.6234
1834,91,2025-12-04,2025,12,CARD,3592.5,0.012,43.11
1835,91,2026-01-13,2026,1,UPI,1424.28,0.005,7.1214
1836,91,2025-12-13,2025,12,CARD,4955.09,0.012,59.46108
1837,91,2025-12-25,2025,12,CARD,3337.47,0.012,40.04964
1838,91,2026-01-17,2026,1,UPI,302.32,0.005,1.5116
1839,91,2025-12-22,2025,12,CARD,843.75,0.012,10.125
1840,91,2026-01-23,2026,1,UPI,3432.73,0.005,17.16365
1841,91,2026-01-15,2026,1,CARD,4648.73,0.012,55.78476
1842,91,2025-12-02,2025,12,CARD,64.01,0.012,0.76812
1843,91,2026-01-27,2026,1,UPI,2659.31,0.005,13.29655
1844,92,2025-12-11,2025,12,UPI,2447.56,0.005,12.2378
1845,92,2025-11-21,2025,11,UPI,162.78,0.005,0.8139000000000001
1846,92,2025-12-05,2025,12,UPI,3837.88,0.005,19.189400000000003
1847,92,2025-10-18,2025,10,UPI,1153.09,0.005,5.7654499999999995
1848,92,2025-12-11,2025,12,CARD,2430.97,0.012,29.171639999999996
1849,92,2025-10-23,2025,10,UPI,3277.57,0.005,16.38785
1850,92,2025-12-02,2025,12,UPI,3478.69,0.005,17.39345
1851,92,2025-11-29,2025,11,UPI,4561.33,0.005,22.80665
1852,92,2025-11-08,2025,11,UPI,2501.88,0.005,12.509400000000001
